id_tienda,tienda,codigo_postal,d_codigo,d_asenta,d_tipo_asenta,D_mnpio,c_mnpio,d_zona
4413,La Comer,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10380,10380,Barros Sierra,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano
49,City Market,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10400,10400,San Jerónimo Aculco,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano
49,City Market,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10500,10500,Barrio San Francisco,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano
49,City Market,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10580,10580,Barranca Seca,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano
30,City Market,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10600,10600,El Rosal,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano
30,City Market,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10610,10610,El Toro,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano
30,City Market,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10620,10620,Potrerillo,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano
30,City Market,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano
35869,Costco,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano
4413,La Comer,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano
10002,Soriana,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano
4431,Fresko,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano
4423,Sumesa,10630,10630,El Ocotal,Campamento,La Magdalena Contreras,8,Urbano
287,Chedraui,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano
30,City Market,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10640,10640,La Carbonera,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano
30,City Market,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano
9993,Soriana,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10660,10660,El Ermitaño,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano
49,City Market,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano
4434,Fresko,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10700,10700,Héroes de Padierna,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano
49,City Market,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10710,10710,Santa Teresa,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano
49,City Market,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10800,10800,La Cruz,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano
49,City Market,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10810,10810,San Francisco,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano
49,City Market,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10820,10820,La Guadalupe,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10830,10830,La Concepción,Colonia,La Magdalena Contreras,8,Urbano
49,City Market,10830,10830,La Concepción,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10830,10830,La Concepción,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10830,10830,La Concepción,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10830,10830,La Concepción,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10830,10830,La Concepción,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10830,10830,La Concepción,Colonia,La Magdalena Contreras,8,Urbano
287,Chedraui,10840,10840,Las Calles,Barrio,La Magdalena Contreras,8,Urbano
49,City Market,10840,10840,Las Calles,Barrio,La Magdalena Contreras,8,Urbano
35869,Costco,10840,10840,Las Calles,Barrio,La Magdalena Contreras,8,Urbano
4413,La Comer,10840,10840,Las Calles,Barrio,La Magdalena Contreras,8,Urbano
10002,Soriana,10840,10840,Las Calles,Barrio,La Magdalena Contreras,8,Urbano
4431,Fresko,10840,10840,Las Calles,Barrio,La Magdalena Contreras,8,Urbano
4423,Sumesa,10840,10840,Las Calles,Barrio,La Magdalena Contreras,8,Urbano
287,Chedraui,10900,10900,San Nicolás Totolapan,Pueblo,La Magdalena Contreras,8,Urbano
49,City Market,10900,10900,San Nicolás Totolapan,Pueblo,La Magdalena Contreras,8,Urbano
35869,Costco,10900,10900,San Nicolás Totolapan,Pueblo,La Magdalena Contreras,8,Urbano
4413,La Comer,10900,10900,San Nicolás Totolapan,Pueblo,La Magdalena Contreras,8,Urbano
10002,Soriana,10900,10900,San Nicolás Totolapan,Pueblo,La Magdalena Contreras,8,Urbano
4431,Fresko,10900,10900,San Nicolás Totolapan,Pueblo,La Magdalena Contreras,8,Urbano
4423,Sumesa,10900,10900,San Nicolás Totolapan,Pueblo,La Magdalena Contreras,8,Urbano
287,Chedraui,10910,10910,La Magdalena,Pueblo,La Magdalena Contreras,8,Urbano
49,City Market,10910,10910,La Magdalena,Pueblo,La Magdalena Contreras,8,Urbano
35869,Costco,10910,10910,La Magdalena,Pueblo,La Magdalena Contreras,8,Urbano
4413,La Comer,10910,10910,La Magdalena,Pueblo,La Magdalena Contreras,8,Urbano
10002,Soriana,10910,10910,La Magdalena,Pueblo,La Magdalena Contreras,8,Urbano
4431,Fresko,10910,10910,La Magdalena,Pueblo,La Magdalena Contreras,8,Urbano
4423,Sumesa,10910,10910,La Magdalena,Pueblo,La Magdalena Contreras,8,Urbano
287,Chedraui,10920,10920,Las Huertas,Colonia,La Magdalena Contreras,8,Urbano
49,City Market,10920,10920,Las Huertas,Colonia,La Magdalena Contreras,8,Urbano
35869,Costco,10920,10920,Las Huertas,Colonia,La Magdalena Contreras,8,Urbano
4413,La Comer,10920,10920,Las Huertas,Colonia,La Magdalena Contreras,8,Urbano
10002,Soriana,10920,10920,Las Huertas,Colonia,La Magdalena Contreras,8,Urbano
4431,Fresko,10920,10920,Las Huertas,Colonia,La Magdalena Contreras,8,Urbano
4423,Sumesa,10920,10920,Las Huertas,Colonia,La Magdalena Contreras,8,Urbano
136,Chedraui,11000,11000,Lomas de Chapultepec I Sección,Colonia,Miguel Hidalgo,16,Urbano
54,City Market,11000,11000,Lomas de Chapultepec I Sección,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11000,11000,Lomas de Chapultepec I Sección,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11000,11000,Lomas de Chapultepec I Sección,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11000,11000,Lomas de Chapultepec I Sección,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11000,11000,Lomas de Chapultepec I Sección,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11000,11000,Lomas de Chapultepec I Sección,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11040,11040,Molino del Rey,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11040,11040,Molino del Rey,Colonia,Miguel Hidalgo,16,Urbano
54,City Market,11040,11040,Molino del Rey,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11040,11040,Molino del Rey,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11040,11040,Molino del Rey,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11040,11040,Molino del Rey,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11040,11040,Molino del Rey,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11040,11040,Molino del Rey,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11100,11100,Bosque de Chapultepec II Sección,Equipamiento,Miguel Hidalgo,16,Urbano
54,City Market,11100,11100,Bosque de Chapultepec II Sección,Equipamiento,Miguel Hidalgo,16,Urbano
92,Costco,11100,11100,Bosque de Chapultepec II Sección,Equipamiento,Miguel Hidalgo,16,Urbano
4416,La Comer,11100,11100,Bosque de Chapultepec II Sección,Equipamiento,Miguel Hidalgo,16,Urbano
10362,Soriana,11100,11100,Bosque de Chapultepec II Sección,Equipamiento,Miguel Hidalgo,16,Urbano
4432,Fresko,11100,11100,Bosque de Chapultepec II Sección,Equipamiento,Miguel Hidalgo,16,Urbano
4419,Sumesa,11100,11100,Bosque de Chapultepec II Sección,Equipamiento,Miguel Hidalgo,16,Urbano
326,Chedraui,11200,11200,Lomas Hermosa,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11200,11200,Lomas Hermosa,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11200,11200,Lomas Hermosa,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11200,11200,Lomas Hermosa,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11200,11200,Lomas Hermosa,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11200,11200,Lomas Hermosa,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11200,11200,Lomas Hermosa,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11200,11200,Lomas Hermosa,Colonia,Miguel Hidalgo,16,Urbano
326,Chedraui,11210,11210,San Lorenzo Tlaltenango,Pueblo,Miguel Hidalgo,16,Urbano
43294,City Club,11210,11210,San Lorenzo Tlaltenango,Pueblo,Miguel Hidalgo,16,Urbano
17,City Market,11210,11210,San Lorenzo Tlaltenango,Pueblo,Miguel Hidalgo,16,Urbano
12,Costco,11210,11210,San Lorenzo Tlaltenango,Pueblo,Miguel Hidalgo,16,Urbano
4416,La Comer,11210,11210,San Lorenzo Tlaltenango,Pueblo,Miguel Hidalgo,16,Urbano
9988,Soriana,11210,11210,San Lorenzo Tlaltenango,Pueblo,Miguel Hidalgo,16,Urbano
4432,Fresko,11210,11210,San Lorenzo Tlaltenango,Pueblo,Miguel Hidalgo,16,Urbano
4419,Sumesa,11210,11210,San Lorenzo Tlaltenango,Pueblo,Miguel Hidalgo,16,Urbano
326,Chedraui,11220,11220,Periodista,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11220,11220,Periodista,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11220,11220,Periodista,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11220,11220,Periodista,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11220,11220,Periodista,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11220,11220,Periodista,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11220,11220,Periodista,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11220,11220,Periodista,Colonia,Miguel Hidalgo,16,Urbano
326,Chedraui,11230,11230,Argentina Poniente,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11230,11230,Argentina Poniente,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11230,11230,Argentina Poniente,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11230,11230,Argentina Poniente,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11230,11230,Argentina Poniente,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11230,11230,Argentina Poniente,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11230,11230,Argentina Poniente,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11230,11230,Argentina Poniente,Colonia,Miguel Hidalgo,16,Urbano
326,Chedraui,11240,11240,Ignacio Manuel Altamirano,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11240,11240,Ignacio Manuel Altamirano,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11240,11240,Ignacio Manuel Altamirano,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11240,11240,Ignacio Manuel Altamirano,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11240,11240,Ignacio Manuel Altamirano,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11240,11240,Ignacio Manuel Altamirano,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11240,11240,Ignacio Manuel Altamirano,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11240,11240,Ignacio Manuel Altamirano,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11250,11250,10 de Abril,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11250,11250,10 de Abril,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11250,11250,10 de Abril,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11250,11250,10 de Abril,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11250,11250,10 de Abril,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11250,11250,10 de Abril,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11250,11250,10 de Abril,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11250,11250,10 de Abril,Colonia,Miguel Hidalgo,16,Urbano
326,Chedraui,11260,11260,México Nuevo,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11260,11260,México Nuevo,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11260,11260,México Nuevo,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11260,11260,México Nuevo,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11260,11260,México Nuevo,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11260,11260,México Nuevo,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11260,11260,México Nuevo,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11260,11260,México Nuevo,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11270,11270,Argentina Antigua,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11270,11270,Argentina Antigua,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11270,11270,Argentina Antigua,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11270,11270,Argentina Antigua,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11270,11270,Argentina Antigua,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11270,11270,Argentina Antigua,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11270,11270,Argentina Antigua,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11270,11270,Argentina Antigua,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11280,11280,Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11280,11280,Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11280,11280,Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11280,11280,Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11280,11280,Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11280,11280,Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11280,11280,Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11280,11280,Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11289,11289,Ampliación Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11289,11289,Ampliación Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11289,11289,Ampliación Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11289,11289,Ampliación Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11289,11289,Ampliación Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11289,11289,Ampliación Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11289,11289,Ampliación Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11289,11289,Ampliación Torre Blanca,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11290,11290,Huíchapan,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11290,11290,Huíchapan,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11290,11290,Huíchapan,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11290,11290,Huíchapan,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11290,11290,Huíchapan,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11290,11290,Huíchapan,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11290,11290,Huíchapan,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11290,11290,Huíchapan,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11300,11300,Verónica Anzures,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11300,11300,Verónica Anzures,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11300,11300,Verónica Anzures,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11300,11300,Verónica Anzures,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11300,11300,Verónica Anzures,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11300,11300,Verónica Anzures,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11300,11300,Verónica Anzures,Colonia,Miguel Hidalgo,16,Urbano
4420,Sumesa,11300,11300,Verónica Anzures,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11310,11310,Mariano Escobedo,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11310,11310,Mariano Escobedo,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11310,11310,Mariano Escobedo,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11310,11310,Mariano Escobedo,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11310,11310,Mariano Escobedo,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11310,11310,Mariano Escobedo,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11310,11310,Mariano Escobedo,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11310,11310,Mariano Escobedo,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11320,11320,Anáhuac I Sección,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11320,11320,Anáhuac I Sección,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11320,11320,Anáhuac I Sección,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11320,11320,Anáhuac I Sección,Colonia,Miguel Hidalgo,16,Urbano
4416,La Comer,11320,11320,Anáhuac I Sección,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11320,11320,Anáhuac I Sección,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11320,11320,Anáhuac I Sección,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11320,11320,Anáhuac I Sección,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11330,11330,Un Hogar Para Nosotros,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11330,11330,Un Hogar Para Nosotros,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11330,11330,Un Hogar Para Nosotros,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11330,11330,Un Hogar Para Nosotros,Colonia,Miguel Hidalgo,16,Urbano
4472,La Comer,11330,11330,Un Hogar Para Nosotros,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11330,11330,Un Hogar Para Nosotros,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11330,11330,Un Hogar Para Nosotros,Colonia,Miguel Hidalgo,16,Urbano
4420,Sumesa,11330,11330,Un Hogar Para Nosotros,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11340,11340,Santo Tomas,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11340,11340,Santo Tomas,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11340,11340,Santo Tomas,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11340,11340,Santo Tomas,Colonia,Miguel Hidalgo,16,Urbano
4472,La Comer,11340,11340,Santo Tomas,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11340,11340,Santo Tomas,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11340,11340,Santo Tomas,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11340,11340,Santo Tomas,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11350,11350,Plutarco Elías Calles,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11350,11350,Plutarco Elías Calles,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11350,11350,Plutarco Elías Calles,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11350,11350,Plutarco Elías Calles,Colonia,Miguel Hidalgo,16,Urbano
4472,La Comer,11350,11350,Plutarco Elías Calles,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11350,11350,Plutarco Elías Calles,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11350,11350,Plutarco Elías Calles,Colonia,Miguel Hidalgo,16,Urbano
4419,Sumesa,11350,11350,Plutarco Elías Calles,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11360,11360,Agricultura,Colonia,Miguel Hidalgo,16,Urbano
43294,City Club,11360,11360,Agricultura,Colonia,Miguel Hidalgo,16,Urbano
17,City Market,11360,11360,Agricultura,Colonia,Miguel Hidalgo,16,Urbano
12,Costco,11360,11360,Agricultura,Colonia,Miguel Hidalgo,16,Urbano
4472,La Comer,11360,11360,Agricultura,Colonia,Miguel Hidalgo,16,Urbano
9988,Soriana,11360,11360,Agricultura,Colonia,Miguel Hidalgo,16,Urbano
4432,Fresko,11360,11360,Agricultura,Colonia,Miguel Hidalgo,16,Urbano
4420,Sumesa,11360,11360,Agricultura,Colonia,Miguel Hidalgo,16,Urbano
136,Chedraui,11370,11370,Tlaxpana,Colonia,Miguel Hidalgo,16,Urbano
