id_tienda,sucursal,store_name,marca,producto,precio,contenido,busqueda,latitud,longitud,address
4415,La Comer Las Torres Satélite,La Comer,Naturella,toalla invisible con alas,26.5,paquete 10 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Kotex,toallas naturals maxi nocturna con alas manzanilla,29.0,10 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Saba,toallas nocturnas con alas confort manzanilla,18.9,paquete 8 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Tena,toalla regular sin alas,57.5,10 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Naturella,toallas sin alas,24.0,10 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Saba,toallas ultradelgadas nocturnas v-organic flujo súper abundante,62.0,pack 10 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Tena,toalla regular con alas,57.5,10 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Depend,toalla para incontinencia femenine,46.9,paquete 10 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Depend,toalla femenine manzanilla,51.8,paquete 10 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Depend,toalla anatómica femenine,41.7,paquete 10 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Tena,protectores lady discret nocturnos,77.0,paquete 8 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
4415,La Comer Las Torres Satélite,La Comer,Tena,protectores para incontinencia lady mini,55.1,10 piezas,toalla+femenina,19.498084,-99.237737,"BLVD MANUEL AVILA CAMACHO 3228, BOULEVARES, 53100 NAUCALPAN DE JUAREZ, NAUCALPAN, ESTADO DE MEXICO"
10352,Arboledas,Soriana,Always,toallas femeninas suave ultrafina con alas,25.5,bolsa 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Kotex,toalla femenina nocturna ultradelgada,27.1,bolsa 10 toallas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Naturella,toallas femeninas nocturna extra larga flujo súper abundante,22.9,pack 8 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Pro Selection,toalla femenina anatómica con alas,10.0,8 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Pro Selection,toallas femeninas sin alas flujo regular,11.0,8 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Pro Selection,toallas femeninas íntima nocturna con alas,10.0,pack 8 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Saba,toallas nocturna ultra invisible,37.9,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Kotex,toalla nocturna con alas flujo súper abundante,26.9,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Kotex,toalla unika ultradelgada con alas,27.5,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Always,toalla de día con alas,24.9,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Kotex,toalla nocturna unika con alas,25.9,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Saba,toalla nocturna con alas,30.5,paquete 8 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Saba,toallas teens con alas,37.5,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Kotex,toallas maxi con alas flujo abundante,34.9,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Tena ,lady discret toalla incontinencia extra larga,71.5,10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Saba,toallas buenas noches sin alas,37.5,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Always,toallas extra largas noche tranquilas con alas,27.9,paquete 8 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Naturella,toalla invisible con alas,20.9,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Saba,toallas nocturnas con alas confort manzanilla,19.9,paquete 8 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Always,toallas protección total,23.5,10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Depend,toalla para incontinencia femenine,54.5,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Depend,toalla femenine manzanilla,57.2,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Depend,toalla anatómica femenine,45.5,paquete 10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Tena,protectores lady discret nocturnos,85.5,paquete 8 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
10352,Arboledas,Soriana,Tena,protectores para incontinencia lady mini,56.9,10 piezas,toalla+femenina,19.547602,-99.208027,Av. Gustav.O Baz 4001
3105,Chedraui Tenayuca,Chedraui,Always,toallas femeninas noche ultrafina,45.0,10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Kotex,toalla femenina nocturna ultradelgada,25.65,bolsa 10 toallas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Naturella,toallas femeninas nocturna extra larga flujo súper abundante,20.0,pack 8 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Naturella,toallas femeninas ultra invisible,30.0,10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Mía,toalla femenina hiperlarga,42.5,10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Always,toallas femeninas protección total,23.4,8 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Always,toallas femeninas noches tranquilas con alas,27.5,8 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Saba,toalla femenina,14.65,10 pieza,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Saba,toallas nocturna ultra invisible,28.5,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Tampax,tampones super plus,41.95,10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Kotex,toalla nocturna con alas flujo súper abundante,24.0,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Naturella,toalla regular manzanilla con alas,25.0,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Always,toalla de día con alas,23.5,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Kotex,toalla nocturna unika con alas,15.0,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Saba,toallas teens con alas,33.6,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Kotex,toallas maxi con alas flujo abundante,32.0,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Tena ,lady discret toalla incontinencia extra larga,69.0,10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Saba,toallas buenas noches sin alas,29.0,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Always,toallas extra largas noche tranquilas con alas,19.0,paquete 8 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Saba,toallas teens ultradelgada larga con alas,33.6,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Naturella,toalla invisible con alas,26.5,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Saba,toallas nocturnas con alas confort manzanilla,17.0,paquete 8 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Always,toallas protección total seca,20.9,8 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Saba,toalla regular con alas +protección-v,23.0,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Naturella,toallas sin alas,24.0,10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Always,toallas protección total,28.5,10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Depend,toalla para incontinencia femenine,55.1,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Depend,toalla femenine manzanilla,49.9,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Depend,toalla anatómica femenine,45.5,paquete 10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Tena,protectores lady discret nocturnos,82.0,paquete 8 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
3105,Chedraui Tenayuca,Chedraui,Tena,protectores para incontinencia lady mini,53.5,10 piezas,toalla+femenina,19.52893,-99.157395,"Ventisca 100, Solidaridad Nacional, 07268, Gustavo A. Madero"
9995,Lomas Verdes,Soriana,Always,toallas femeninas suave ultrafina con alas,25.5,bolsa 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Kotex,toalla femenina nocturna ultradelgada,27.1,bolsa 10 toallas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Naturella,toallas femeninas nocturna extra larga flujo súper abundante,24.5,pack 8 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Pro Selection,toalla femenina anatómica con alas,12.5,8 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Pro Selection,toallas femeninas sin alas flujo regular,11.0,8 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Pro Selection,toallas femeninas íntima nocturna con alas,12.9,pack 8 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Saba,toallas nocturna ultra invisible,37.9,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Kotex,toalla nocturna con alas flujo súper abundante,26.9,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Tampax,tampones pearl súper absorción,57.5,caja 8 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Tampax,tampones con aplicador pearl,57.9,caja 8 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Kotex,toalla unika ultradelgada con alas,27.5,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Kotex,toalla nocturna unika con alas,25.9,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Saba,toalla nocturna con alas,30.5,paquete 8 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Saba,toallas teens con alas,37.5,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Kotex,toallas maxi con alas flujo abundante,34.9,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Tena ,lady discret toalla incontinencia extra larga,71.5,10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Saba,toallas buenas noches sin alas,37.5,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Always,toallas extra largas noche tranquilas con alas,29.5,paquete 8 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Naturella,toalla invisible con alas,20.9,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Saba,toallas nocturnas con alas confort manzanilla,19.9,paquete 8 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Tena,toalla regular sin alas,69.9,10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Tena,toalla regular con alas,69.0,10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Depend,toalla para incontinencia femenine,54.5,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Depend,toalla femenine manzanilla,57.2,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Depend,toalla anatómica femenine,45.5,paquete 10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Tena,protectores lady discret nocturnos,85.5,paquete 8 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9995,Lomas Verdes,Soriana,Tena,protectores para incontinencia lady mini,56.9,10 piezas,toalla+femenina,19.49579,-99.247137,Colina De La Paz 25
9991,La Villa,Soriana,Always,toallas femeninas suave ultrafina con alas,25.5,bolsa 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Kotex,toalla femenina nocturna ultradelgada,27.1,bolsa 10 toallas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Naturella,toallas femeninas nocturna extra larga flujo súper abundante,22.9,pack 8 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Pro Selection,toalla femenina anatómica con alas,12.5,8 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Pro Selection,toallas femeninas sin alas flujo regular,10.0,8 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Saba,toallas nocturna ultra invisible,37.9,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Kotex,toalla nocturna con alas flujo súper abundante,26.9,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Kotex,toalla unika ultradelgada con alas,27.5,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Kotex,toalla nocturna unika con alas,25.9,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Saba,toalla nocturna con alas,30.5,paquete 8 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Saba,toallas teens con alas,37.5,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Kotex,toallas maxi con alas flujo abundante,34.9,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Tena ,lady discret toalla incontinencia extra larga,71.5,10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Saba,toallas buenas noches sin alas,37.5,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Naturella,toalla invisible con alas,20.9,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Saba,toallas nocturnas con alas confort manzanilla,19.9,paquete 8 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Tena,toalla regular sin alas,69.9,10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Tena,toalla regular con alas,69.0,10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Pro Selection,toallas femeninas íntima nocturna con alas,10.0,pack 8 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Depend,toalla para incontinencia femenine,54.5,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Depend,toalla femenine manzanilla,57.2,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Depend,toalla anatómica femenine,45.5,paquete 10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Tena,protectores lady discret nocturnos,85.5,paquete 8 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
9991,La Villa,Soriana,Tena,protectores para incontinencia lady mini,56.9,10 piezas,toalla+femenina,19.465417,-99.125438,"Calz de Guadalupe 192, Vallejo, Gustavo A. Madero, 07870 Ciudad de México, CDMX"
10351,San Mateo,Soriana,Always,toallas femeninas suave ultrafina con alas,25.5,bolsa 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Kotex,toalla femenina nocturna ultradelgada,27.1,bolsa 10 toallas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Naturella,toallas femeninas nocturna extra larga flujo súper abundante,22.9,pack 8 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Pro Selection,toallas femeninas sin alas flujo regular,11.0,8 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Pro Selection,toallas femeninas íntima nocturna con alas,10.0,pack 8 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Saba,toallas nocturna ultra invisible,37.9,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Kotex,toalla nocturna con alas flujo súper abundante,26.9,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Tampax,tampones pearl súper absorción,57.5,caja 8 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Tampax,tampones con aplicador pearl,57.9,caja 8 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Kotex,toalla unika ultradelgada con alas,27.5,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Kotex,toalla nocturna unika con alas,25.9,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Saba,toalla nocturna con alas,30.5,paquete 8 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Saba,toallas teens con alas,37.5,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Kotex,toallas maxi con alas flujo abundante,34.9,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Tena ,lady discret toalla incontinencia extra larga,71.5,10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Saba,toallas buenas noches sin alas,37.5,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Always,toallas extra largas noche tranquilas con alas,29.5,paquete 8 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Naturella,toalla invisible con alas,20.9,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Saba,toallas nocturnas con alas confort manzanilla,19.9,paquete 8 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Tena,toalla regular sin alas,69.9,10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Tena,toalla regular con alas,69.0,10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Depend,toalla para incontinencia femenine,54.5,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Depend,toalla femenine manzanilla,57.2,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
10351,San Mateo,Soriana,Depend,toalla anatómica femenine,45.5,paquete 10 piezas,toalla+femenina,19.4824752,-99.2496149,Adolfo Lopez Mateos 201
